target_id	ens_gene	ext_gene	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	TPM_con1	TPM_con2	log2FC
ENSMUST00000048792.4	ENSMUSG00000039195	1110008P14Rik	9.36461377233722e-06	0.000458953706681467	19.6368384945672	0.623754340084718	1	6.96799357243317	0.069306037787191	0.00105374225841947	0.0682522955287715	0.0336176444542316	0.0682522955287715	102.960793949503	66.8508919526623	-0.623076368996819
ENSMUST00000094835.8	ENSMUSG00000040591	1110051M20Rik	0.000319167868391022	0.00533559253785356	12.9544152285066	1.27333735346334	1	4.94643075559129	0.141481928162593	0.00885699168115778	0.132624936481435	0.0944255646128626	0.132624936481435	6.39746012772983	4.03694615402471	-0.664234906817438
ENSMUST00000052691.8	ENSMUSG00000050088	1600012H06Rik	0.00440608387637731	0.0361509500222489	8.10839017581254	54.6620628216076	1	3.91616122553344	6.07356253573418	2.8111825661895	3.26237996954468	0.203282121593786	3.26237996954468	7.80858262960135	1.8945091849397	-2.0432365678452
ENSMUST00000107026.8	ENSMUSG00000020940	1700023F06Rik	0.00386267578805542	0.0328630082076836	8.34726854147217	10.0408749790442	1	2.61102669853989	1.11565277544935	0.579288437960847	0.536364337488505	0.596395261526247	0.596395261526247	2.39607600282492	1.2204687161397	-0.973238355233406
ENSMUST00000074608.3	ENSMUSG00000061633	1700029P11Rik	0.00637286002245874	0.0468029173326411	7.44173003419732	6.95275203120147	1	2.59889787430439	0.772528003466831	0.155500817355244	0.617027186111587	0.60138715794287	0.617027186111587	2.28864625762939	1.33098624250735	-0.781998832199818
ENSMUST00000181366.2	ENSMUSG00000036027	1810046K07Rik	0.000121202446721421	0.00268147184413862	14.7738849663197	45.6081096684419	1	2.63953761770331	5.06756774093799	0.855555891589963	4.21201184934803	0.584763979319814	4.21201184934803	4.78107132763501	1.12461342104362	-2.08790475996351
ENSMUST00000039959.10	ENSMUSG00000036027	1810046K07Rik	0.000176749004568739	0.00350520351662074	14.0634102496325	53.6437664455518	1	2.26837110923627	5.9604184939502	1.21382914001502	4.74658935393518	0.745267864189981	4.74658935393518	3.80111818257866	1.12888560058912	-1.75152458831823
ENSMUST00000212276.1	ENSMUSG00000051339	2900026A02Rik	0.000128604492217225	0.00281712137583125	14.6621277215284	1.18358858581024	1	8.1658147461917	0.131509842867804	0.000796009843520038	0.130713833024284	0.0249785661429538	0.130713833024284	32.0706572005237	18.4729350067806	-0.795840816159057
ENSMUST00000050125.8	ENSMUSG00000051339	2900026A02Rik	0.00258373370963046	0.0246731257184681	9.08033035654358	69.466848464427	1	3.24848995200435	7.71853871826967	2.24684504665364	5.47169367161603	0.369901456938777	5.47169367161603	2.34655266104522	1.14943176435583	-1.02962201403893
ENSMUST00000047749.6	ENSMUSG00000036934	4921524J17Rik	1.64268570924932e-05	0.000666697339570845	18.5642964291032	0.662139963902723	1	7.29096694289511	0.0735711071003026	0.000856574964396121	0.0727145321359065	0.0301601838228598	0.0727145321359065	49.7119832666248	32.6773553956446	-0.605302431200779
ENSMUST00000042581.3	ENSMUSG00000037977	6430571L13Rik	2.99293752628084e-05	0.00100472063027351	17.4223014159686	6.55560568174478	1	4.70724813941916	0.728400631304976	0.0121337452480559	0.71626688605692	0.111471009501908	0.71626688605692	4.6025369598203	1.89401915744173	-1.2809783836046
ENSMUST00000100655.4	ENSMUSG00000101892	9130401M01Rik	0.00029600206484045	0.00505932472407025	13.0955247996274	1.24244555513128	1	7.08779064465854	0.138049506125697	0.000859204443029742	0.137190301682668	0.0322241536961664	0.137190301682668	53.5020251563584	30.7252395360404	-0.800169243388408
ENSMUST00000036819.6	ENSMUSG00000038768	9130409I23Rik	3.03839080882908e-05	0.00101505420098303	17.3936517709631	33.2296049607571	1	1.3413736461837	3.69217832897301	0.0827330376117513	3.60944529136126	1.23533704108734	3.60944529136126	1.52817567098052	1.01002611250893	-0.597417805598651
ENSMUST00000049530.13	ENSMUSG00000047878	A4galt	6.77089058868323e-06	0.000372560027345044	20.2568976176961	4.82250678786605	1	6.95220025096962	0.535834087540673	0.0161576803005495	0.519676407240123	0.0338117947153368	0.519676407240123	39.7520430713158	12.3568612461871	-1.68571667789109
ENSMUST00000164614.2	ENSMUSG00000047878	A4galt	0.000811746394582143	0.0106435195078676	11.2141807006499	6.69044086724436	1	6.7227684655195	0.743382318582707	0.0911596305221307	0.652222688060576	0.0369387665070378	0.652222688060576	36.2680007548108	11.3270772281533	-1.67892157535935
ENSMUST00000110512.3	ENSMUSG00000033213	AA467197	0.00438070279923345	0.0359815428437192	8.11886287097461	2.67327156680093	1	5.4221204562835	0.297030174088992	0.0110242895935045	0.286005884495487	0.0708315889942086	0.286005884495487	23.9562694513102	12.0210203978197	-0.994843900787739
