target_id	ens_gene	ext_gene	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	TPM_con1	TPM_con2	log2FC
ENSMUST00000147759.7	ENSMUSG00000023088	Abcc1	0.000342155622843108	0.0119919646571633	12.8242500559886	85.3921028286738	1	3.40413723845141	8.53921028286738	1.79149121535266	6.74771906751471	0.186984271741798	6.74771906751471	3.29164441451012	1.28308994100716	-1.35918619174047
ENSMUST00000238684.1	ENSMUSG00000017631	Abr	0.000443460163840372	0.0142908341955407	12.3395573399445	4.7662344679138	1	5.39616657205157	0.47662344679138	0.0270771482917474	0.449546298499633	0.0388494881422843	0.449546298499633	3.53605439557607	1.90935987778856	-0.889051419291464
ENSMUST00000188497.6	ENSMUSG00000026341	Actr3	0.00104104700262237	0.0248247228738625	10.7531016022149	110.497603456744	1	3.34827265477321	11.0497603456744	1.56106649163092	9.48869385404347	0.197372405918159	9.48869385404347	32.3356446156247	4.04575230041542	-2.99864547172174
ENSMUST00000147250.7	ENSMUSG00000032363	Adamts7	0.000288285266471423	0.0107330822286284	13.1450146196217	93.65734235604	1	3.74556177300978	9.365734235604	1.3200022049189	8.04573203068511	0.132473794699225	8.04573203068511	5.90801502956222	1.1347087187134	-2.38035149297587
ENSMUST00000113059.7	ENSMUSG00000032363	Adamts7	0.00088782422756813	0.0224585501468454	11.0480104261124	15.8693892568463	1	4.95098523239662	1.58693892568463	1.05458364933523	0.532355276349403	0.0508437081117144	0.532355276349403	4.64781699925288	1.36268313376304	-1.77010313628551
ENSMUST00000110865.1	ENSMUSG00000056413	Adap1	1.3535630157378e-05	0.00151182576834714	18.9334794721715	1.55919996311744	1	7.23133151181719	0.155919996311744	0.00427946058118547	0.151640535730558	0.0188259088355899	0.151640535730558	34.2264434424064	17.4103383013237	-0.975167149636352
ENSMUST00000200543.4	ENSMUSG00000028184	Adgrl2	0.000284465807953917	0.0106611743069455	13.1700061219043	1.03590201376795	1	8.0381619634728	0.103590201376795	0.00239868743284916	0.101191513943946	0.0159813941916518	0.101191513943946	31.5826781370416	19.1479542793317	-0.721943247172841
ENSMUST00000033054.9	ENSMUSG00000030790	Adm	2.33532977108456e-07	0.000133349953894963	26.7335364545273	27.1176596452352	1	7.58264198099329	2.71176596452352	0.00123251862267025	2.71053344590085	0.0172911399525228	2.71053344590085	305.273603387569	14.8115028296133	-4.36531291265235
ENSMUST00000001920.12	ENSMUSG00000001864	Aif1l	0.000715710976883303	0.0194489737216654	11.4479972103397	0.966780148043183	1	6.90570998297626	0.0966780148043184	0.00114597275168788	0.0955320420526305	0.0206875594996699	0.0955320420526305	18.7919195586135	11.8909175823314	-0.660252395492886
ENSMUST00000154655.1	ENSMUSG00000001642	Akr1b3	0.000871096097272426	0.0220903710895133	11.083279429289	1.09629877877168	1	5.0959347419982	0.109629877877168	0.0213425792822345	0.0882872985949333	0.0463564080035072	0.0882872985949333	23.7143569471172	13.9728627871673	-0.763133114771264
ENSMUST00000129753.7	ENSMUSG00000029455	Aldh2	8.41771857793706e-05	0.00483376788848318	15.4620801773056	1.13445504126813	1	6.4851961485559	0.113445504126813	0.00309602117660126	0.110349482950212	0.0239491523621968	0.110349482950212	22.8938561757054	13.3977482549957	-0.772969937923385
ENSMUST00000199369.4	ENSMUSG00000029455	Aldh2	0.000113704342466431	0.0058368229132768	14.894328099548	0.734017907324357	1	5.68631324288103	0.0734017907324357	0.00766924502897511	0.0657325457034606	0.0338001562854851	0.0657325457034606	25.990118376054	16.3358294031304	-0.669923499621539
ENSMUST00000154827.7	ENSMUSG00000041718	Alg13	0.00141037533128305	0.0301409900486983	10.1921792982122	1.64281920503976	1	6.44677084576047	0.164281920503976	0.0676795969179416	0.096602323586034	0.0243136982717417	0.096602323586034	9.67591652237682	5.80836318468818	-0.736266657891483
ENSMUST00000071874.7	ENSMUSG00000064210	Ano6	8.05587535669563e-05	0.00469546776326811	15.5451334152694	0.617132006058035	1	8.41248593521041	0.0617132006058034	0.000264437940479641	0.0614487626653238	0.0154090418750199	0.0614487626653238	48.5588473860278	31.9742906604246	-0.602821823835046
ENSMUST00000227791.1	ENSMUSG00000064210	Ano6	0.00173540669130041	0.0347765646892299	9.81026319011132	5.26943501455248	1	4.23876483071877	0.526943501455248	0.172627723175004	0.354315778280244	0.0836216641041473	0.354315778280244	2.63251642288593	1.61243639973041	-0.707200274898956
ENSMUST00000204398.1	ENSMUSG00000029994	Anxa4	0.00261432082747029	0.0462936566600874	9.05880990699239	70.1005919265372	1	3.96992344079787	7.01005919265372	1.74211924310453	5.26793994954919	0.105996397712949	5.26793994954919	19.1643004084038	3.34497647905093	-2.51835336222412
ENSMUST00000103105.9	ENSMUSG00000019326	Aoc3	0.002758134015587	0.0477840392937046	8.96093697519882	7.04288078603928	1	4.44412071635783	0.704288078603928	0.0182989800386332	0.685989098565295	0.0713816827702483	0.685989098565295	2.56971120678881	1.49436935195153	-0.782069461166158
ENSMUST00000236135.1	ENSMUSG00000071847	Apcdd1	9.45449791604516e-06	0.00124154414494423	19.618586521945	2.22990368081349	1	6.01729602235339	0.222990368081349	0.00293755773449944	0.220052810346849	0.0293009677833475	0.220052810346849	3.3430279147282	2.0039289999887	-0.738324007528842
ENSMUST00000096554.11	ENSMUSG00000071847	Apcdd1	8.61691890096432e-05	0.00490382775528563	15.4178781580778	2.59393161220197	1	5.38115760831072	0.259393161220197	0.0491059367910013	0.210287224429196	0.0391581919816642	0.210287224429196	9.33258352477332	4.41783231762736	-1.07893785433711
